6.193495251070345597e-01,8.943937050052723770e-01,5.237942501073743484e-01,3.857009294281487088e-01,4.095695396024722212e-01,4.848957353774346890e-01,7.507832235869138504e-02,4.590691416932514146e-01,6.277059070203009350e-01,6.882361098533488208e-01,1.524727736548525669e-01,2.852735719571168893e-01,3.503221497181958632e-01,2.532708166434578523e-01,7.629900943406586755e-02,9.585039578862248888e-01,3.851787246575375523e-01,7.808427518228677755e-02,5.075517976719541302e-01,2.723698542210898355e-01,7.615200080658972581e-01,1.509559072805399804e-01,3.042864135776074397e-01,4.742330864535179158e-01,6.546081292687696562e-01,6.883439545948047966e-01,6.575534427014149141e-01,3.693803308353077464e-01,1.747062473498572910e-01,8.606934878813277123e-02,8.199563534012375143e-01,7.408299225889213302e-01,7.013653520180037626e-01,7.670410176091535526e-01,7.647204761823729324e-01,5.493327386116741984e-03,6.241716465929317836e-01,2.309069627816283665e-01,7.689058637096205517e-01,9.227552853400928790e-01,7.735633245105588696e-02,7.583811001171456567e-01,8.242644588088809954e-02,9.260341390849947674e-01,6.992660250577037440e-01,8.323758535343709353e-01,8.284254370368561160e-01,9.862480233325235934e-01,8.141137514214427107e-01,2.363756610946343706e-01,3.198261700012934305e-01,9.758513604816357878e-01,3.596554377295164695e-01,9.743788450320467476e-02,8.347916616695365555e-01,5.289318660879540612e-01,5.866142165397792985e-01,9.571180751142073229e-01,2.053374321455431195e-01,9.315812032153982791e-01,4.291952790543540619e-01,3.020453767809366807e-01,5.666982182698860893e-01,6.228902098103634710e-01,6.040725581705583824e-01,2.504664779821287324e-01,9.030285748899280485e-02,2.013856229877976078e-01,9.340168729894330335e-01,5.770536142399567137e-01,8.529143157412608645e-01,9.917712154811471059e-01,6.406878492387162449e-01,2.052191278020195631e-01,2.941297163451844776e-01,9.797215975353357198e-02,9.406316242240353453e-01,8.361491748929997803e-01,8.929997839752614741e-01,7.523543154205541983e-01,4.212645626717164138e-01,2.030189840458851425e-02,1.622333539854058371e-01,9.440735053073889826e-01,4.938867716008740194e-01,8.614802263466768695e-01,8.463696583474286106e-01,6.587662492248669288e-01,4.784435464922045522e-01,1.581104884263251353e-02,2.564037588513701227e-01,2.559875426634199425e-01,8.390753620036170979e-01,6.856907290365718000e-01,7.376822067597351706e-01,9.499617083530284001e-01,5.162622744390055196e-02,4.949486622846597239e-01,4.164136809369164416e-01,7.804160559814988796e-01
1.290180982228994466e-01,4.208820181936567817e-01,4.058042753296161598e-01,4.032375879387968265e-01,3.188205437327116254e-01,9.868445526312952243e-02,9.548387474788420093e-01,2.773747284584375805e-01,7.690307732475442082e-01,9.550429880631722268e-01,3.660185560491050483e-01,7.940263182175294476e-01,7.942868526452299127e-01,7.584303498668034660e-01,2.970857177188735987e-01,5.123930672349767956e-01,4.465582141506797553e-01,9.172664736275881747e-01,5.751483389754448172e-01,3.178622185796231570e-01,3.350482681150206421e-01,1.943610007864766676e-01,1.275671009252781207e-01,4.962508794055339179e-01,5.773340307839702756e-01,1.845529638178231568e-01,2.708964202447677883e-01,7.213390282307818868e-02,9.045386313730058303e-01,4.668866769641821790e-02,7.467903326261707830e-01,4.491493659744443256e-01,6.407269323442954523e-02,5.000106061176911032e-01,3.704567655009741722e-01,7.409673130897900251e-01,5.859039016979372683e-02,7.907646064679119124e-01,5.281053492192784304e-01,1.490916609949668459e-01,3.896280159309479796e-01,1.172571381718487959e-01,7.774907563808987065e-01,9.996775049614432529e-01,8.944609594003205544e-01,5.668922025489875338e-01,1.908546809394212618e-01,7.590369875011383494e-01,2.971542045007391497e-01,5.553273457786478406e-01,3.130761910958494987e-01,5.617524022806108519e-02,3.962568017875220949e-01,4.400742860456613448e-01,9.377826399019159043e-01,4.620633668038747199e-01,4.907246392045083727e-01,1.669766032991054638e-01,6.919587153418805814e-01,7.893018882350649745e-01,6.595583930835199338e-01,7.338353527849947877e-01,2.501569114073741718e-01,4.698623179705962993e-02,5.782138918455906884e-01,8.847919474640948412e-01,1.757177950487088802e-01,9.984809870255677566e-01,2.520209663489847429e-01,1.330262936373105553e-01,7.097479388832013125e-01,7.465482466192555622e-01,8.711884731784093061e-01,2.034951702779714822e-01,6.706930424487210773e-01,2.474380342434917557e-01,2.980484274105642539e-01,2.509316068052661608e-01,6.004690181745369060e-01,5.857642132423875880e-01,9.280576531817770203e-01,9.206181758870031206e-01,3.801931678300276563e-01,7.576461539027120606e-01,5.330943578213322986e-01,7.269408031470192544e-01,3.811714780506233469e-01,8.985054095336036939e-01,1.766548435464169176e-01,8.446108493116212257e-01,4.699489060275728880e-01,7.696865520528634041e-01,5.277529585053585270e-01,6.539353080649638050e-01,4.208676980720837957e-02,5.646816460856926012e-01,9.898355473077063982e-01,9.654598685454165441e-01,7.495496207421640245e-01,1.271385110281941788e-01
1.319953173901520227e-01,4.099562729433338104e-01,5.223316226284502317e-01,7.123065432713849843e-01,4.864874769109364117e-01,9.971559739988100635e-01,8.118077515327802862e-01,9.443890476157565939e-01,4.623893928187483571e-02,1.622821599708956786e-02,7.287508888028584320e-01,7.313927346204647240e-01,3.815799768157950300e-01,1.211879826143748007e-01,8.144119261711866287e-01,6.165638395588827203e-01,1.032101807164418350e-01,9.268119872926833258e-01,3.842940810455054423e-01,3.334438695092830640e-01,4.150594915196272883e-01,8.979272732474885554e-02,1.446762095762944567e-01,1.348197505242477723e-01,5.648849127391447622e-01,7.066193617778301350e-01,1.028788551153712039e-01,1.394508148502456857e-01,1.951317460412337335e-01,1.975254572038508405e-01,4.693649755594815343e-01,8.152823138653221280e-01,9.041531684949938308e-01,6.303302273285361634e-01,1.650858711351648189e-01,2.250824052400871578e-01,6.592690609568921944e-01,5.262208068094056390e-01,5.662844235694783901e-01,5.249327086461961223e-01,2.220007264022818561e-01,4.905191039692955446e-01,9.152238745738719983e-01,2.898842984505224374e-01,3.996229795900907433e-01,8.880760917504616492e-01,4.749021900659787798e-01,6.672010452383313472e-01,4.136357384872455523e-01,4.449913756217851457e-01,9.322159854758850228e-01,8.775568208894560795e-01,6.683923117424385163e-01,9.098343331297285008e-01,8.873690622366653402e-01,2.760299859661780042e-01,6.071393136413424374e-01,3.339652466426151767e-01,7.509682188508608469e-01,4.565724775148147785e-01,3.922314118447409736e-01,9.363439409555033288e-01,3.340258361094237127e-01,8.249182937652821401e-01,7.526670972350267830e-01,8.137576770727341646e-01,6.901765352106520313e-01,1.108416958119833318e-01,9.392574987367633410e-01,3.234110515030086397e-02,3.155721347032018897e-01,9.560782583001151691e-01,7.573939298467750048e-01,7.240636842676149154e-01,2.531482790830231755e-01,4.470696832899608841e-01,3.888957866513529371e-01,2.937672450485547815e-01,1.996516027629353651e-01,9.364368022120340695e-01,1.141744101443050718e-01,2.793928787402877312e-02,7.257377809654224077e-01,2.593554398344425360e-01,9.718897260561977225e-01,7.354967627453410373e-01,6.616903744903134266e-01,8.427403939421779233e-01,6.526515435424060652e-01,7.662980845047723255e-01,8.300726089026925214e-01,6.872642160292220526e-01,8.108473686371151512e-01,2.258292095145014722e-01,7.256448975461831097e-01,5.537739284181519839e-01,1.978611401143776094e-01,7.735719187799194874e-02,1.639383796479410016e-02,1.830256856185696890e-02
8.159088342240206071e-02,5.469071077982753382e-01,5.754816237182521776e-01,7.094641766492230106e-01,7.852722687450305328e-01,5.169830899603231611e-01,4.056945560643854254e-02,9.705428883896778380e-01,6.583554417863903829e-01,9.335879208522357420e-02,2.481399506324990512e-01,2.699219070725293879e-01,8.925527276977841540e-01,7.211945664737162698e-01,8.852228383462971140e-01,1.492747027531695636e-01,9.567236276370438830e-02,6.486921932486269249e-01,4.864621753189359854e-01,7.269392941866914537e-01,1.559645185473117479e-01,7.414157069025856250e-01,3.321775279050210861e-01,7.211330503629609368e-01,6.591840870330369917e-01,5.206103119255691691e-01,4.992445700841329215e-01,7.268702396942411381e-01,9.949290654019874447e-01,3.058688673092317956e-01,9.674631532793576127e-02,6.029046468578499463e-01,1.472969710673819321e-01,5.748711198513269949e-01,6.202216876613185770e-01,6.367162363763594346e-01,2.415337376378789980e-01,9.429457208242352229e-01,1.986224488726714421e-01,8.862263869213919953e-01,9.789736649456788342e-01,2.259491486626643564e-01,5.485930071007887321e-01,4.570278171793141775e-01,4.138018002932585260e-01,7.500803869828454040e-01,4.243575489766402420e-01,2.770218894538120091e-01,1.190916471862416559e-01,7.095554697478203554e-01,3.414180690520830508e-01,2.637166031916291509e-01,4.532632614407078320e-01,3.642626867480526220e-01,4.223259684237894440e-01,8.459187614179315418e-01,4.383262110386114685e-01,7.253969318747695016e-01,4.110634211864334642e-01,9.806296856045327859e-01,6.115145339300542826e-02,3.696442378022823938e-01,2.542656296955194684e-01,4.376928704255949043e-01,3.604867050431239672e-01,4.169475996873377444e-01,1.592482845940779157e-02,1.366771938946529374e-01,8.038002451807690907e-02,8.079615369969948002e-01,5.286129588707233484e-01,6.478623469658206790e-02,3.961839552022339284e-01,1.191001632539645527e-02,8.309845251543365174e-01,7.827987868171103480e-01,2.101971801543637275e-01,3.144033093534968071e-01,8.790342235060335518e-01,4.693732198656770382e-01,8.813739160524503014e-02,7.151638278630630952e-01,2.233321962038394837e-01,9.658986450246878075e-01,2.853811739600938813e-01,6.205324593196298588e-01,1.656709590168317092e-01,3.531038711541473196e-01,8.703382547746574271e-01,1.048191953658363929e-01,3.222242438532121334e-01,5.444658307337335579e-01,2.172397277252033909e-01,6.743902493295343969e-01,5.345894660640646556e-01,7.585035662154151481e-01,2.126558821686405087e-01,8.048195110683181719e-01,2.964163203239044142e-01,1.478240515427914348e-01
5.366459949059523282e-01,7.166924822522017235e-01,9.181091952768917208e-01,1.939428788432525641e-01,3.989057971201385167e-01,2.045641659828779657e-01,9.982628991758187853e-01,9.639299455533306693e-01,7.753346753289882543e-01,9.610559074453529638e-01,2.074530223383542760e-01,4.344234813352324531e-01,9.316562775073695679e-01,2.136882888005103842e-01,7.762186216254662874e-02,1.589284623201445701e-01,1.549387925396010779e-01,5.693188525937744604e-01,3.997153551781535974e-01,7.278343200773305099e-01,2.307203129181290002e-02,3.295865916970747156e-01,5.686443373189707939e-01,8.158771412859046057e-01,7.172870105650944739e-01,9.793673705242585958e-01,3.770060928237277675e-01,3.168482791177608116e-01,2.875996957734953119e-01,6.501468707877172681e-01,6.711426718952283599e-01,2.104402741397253251e-01,1.671914380441807957e-02,4.045956906723691127e-01,8.354085912723991925e-01,1.268122578810410017e-01,4.052598858317933983e-01,2.985642323841650736e-01,3.995250957388978286e-01,1.433330836270577668e-01,7.252110139838285896e-01,3.380662634183546622e-01,9.372858019972540866e-01,8.903343596733279686e-01,1.484673007813275269e-02,4.677634826208012520e-01,9.538393260975980281e-01,6.366214722325049813e-01,5.143542897031757599e-01,7.552265569953720004e-01,3.354637615821667307e-01,6.517870221579310508e-01,2.012902493396865333e-01,1.929317030477989414e-01,7.190412402164508832e-01,8.966558225722904840e-01,7.391662686638963420e-01,8.189939442494454935e-01,3.827412579278389737e-01,7.788463604339074253e-01,6.420308296536130221e-01,8.908761486848948419e-02,9.571566568857685642e-01,4.095378827392718302e-01,5.517306877278282951e-01,6.833794600337522729e-01,5.174005723170892468e-01,6.833734616625730673e-01,3.617692193347148422e-01,4.189125129654763802e-01,8.270068840999312831e-01,1.371642052693706759e-01,3.193190036877145976e-01,6.506069277325813305e-01,9.619779202523799366e-01,7.128059239300136296e-01,7.428389648304378756e-01,7.440992277850017045e-01,8.199439358318044713e-01,5.700819679125603834e-01,4.855847096878722624e-01,8.964814685609389100e-01,9.554288914384055920e-01,2.876603340029119105e-01,9.092905213370694462e-02,3.210310144049770553e-01,1.743314498035762883e-01,2.786782977667110472e-01,1.106924819414003558e-01,2.214929470805229172e-01,4.819465562210729637e-01,6.210003343122765251e-01,8.899834534467530034e-01,5.210801478691376998e-01,5.631319351006913720e-02,9.882014752709288308e-01,2.834825402592742183e-01,7.444401090112207076e-01,8.894229464710823319e-01,4.133040026414763757e-01
8.564747679736275376e-01,4.031654167417960677e-01,7.692052863325705703e-01,8.519719421645678414e-01,5.208883960903144539e-01,2.420925896991329429e-01,1.294577992706817948e-01,9.709920737774875299e-01,9.595075868917473105e-01,2.504254380413040160e-01,8.806700529707318648e-01,8.315674337994439780e-01,2.952443066722931775e-02,7.165187568703873522e-01,3.348041594846924429e-01,1.432425397003909140e-01,3.207855647202306759e-02,7.139725697280985273e-01,4.678532734460097986e-01,2.232077956628027993e-01,6.127347231353575951e-01,6.168550215675573378e-01,9.033680094854433795e-01,1.989154279852601848e-01,4.005327984025361943e-01,7.175356386958832156e-01,1.394709045826472149e-01,5.550121286492641914e-01,9.438005067889997379e-01,7.732363414257155121e-01,4.318712019539190372e-01,8.766920105599907975e-01,7.133641607975030885e-01,1.956024171904912068e-01,9.493929953385860099e-02,6.811996084751028580e-01,3.545613363823983955e-01,4.553405386334293814e-01,5.421658476489632505e-01,7.457332609257013578e-01,3.147282410758449611e-01,5.480438477753006854e-01,3.668862881088158501e-01,9.547892242375741745e-01,7.466579298237457918e-01,7.221208904241563920e-01,1.795789111790951909e-01,4.149921976095153342e-01,5.820389708027978726e-01,6.018062044412477718e-01,3.618150367272695567e-01,6.498769563899233770e-01,7.930084269140991182e-03,4.088267229985488305e-01,5.510121259828609785e-01,7.346900596417342832e-01,4.470924584839418570e-01,7.934788675398269930e-01,5.143012377620465037e-01,6.397950715920729392e-01,1.111934215942004256e-01,3.394946985501038350e-01,8.588585868041406224e-01,3.639023368097837885e-02,7.023125491424110356e-01,2.504632965681945489e-01,7.209860994270532730e-01,2.993982862122952504e-01,1.720880300072936686e-01,1.003875382799178650e-01,5.405656170443418063e-03,5.274013274564777198e-01,2.122574029482418023e-01,2.703523403213846654e-01,8.155260926755897311e-01,2.351148070437972804e-01,3.786587513788259862e-01,2.382703524450215937e-01,3.980219088557770402e-01,7.183033929672302254e-01,6.177406612625949700e-01,2.450600511392858616e-01,6.443075109244590370e-01,4.261792587959210010e-01,6.232036782322226687e-01,9.044992674197885885e-01,9.473665264998217816e-01,9.109178892883541545e-01,3.445575073993011328e-01,5.477758632427367491e-01,6.356424315720328178e-01,8.369983743657342101e-01,2.439227869257765136e-01,6.511267433086318501e-01,3.463739379046406608e-01,9.911438624513757567e-02,7.016983491087770419e-01,9.772245123937461919e-02,6.073655063812631871e-01,3.543744255331513493e-01
2.690389735020327633e-01,5.102349643376026256e-01,9.842114993175514748e-01,4.691348639075983984e-01,9.376287827003876307e-01,2.391630737796119899e-01,2.878883172289797843e-01,6.954282977760128936e-01,7.727855632131137575e-01,1.987966348018651574e-01,1.856515722407350300e-01,6.236020015779144554e-01,8.908079074128527619e-02,5.938248469264078011e-01,8.434055545320373604e-01,2.209885443259689275e-01,3.522451706390774540e-01,5.274792650750108614e-01,1.361926108707821603e-01,8.854806736592772953e-01,2.339925960326936227e-01,7.243768941857375854e-02,5.968715756512777970e-01,6.231311745502164934e-01,5.520786915999310596e-01,7.719574117476269981e-01,6.315906364046175447e-01,1.678540607059793022e-01,2.356570763292948900e-01,3.153350904733106530e-01,1.143504030471803601e-01,6.471688884289302779e-01,5.240589370383094137e-01,7.740169342861838997e-01,5.589125483825155838e-01,8.087755031960386365e-01,6.751408523215922663e-01,8.798563579523808187e-01,1.365679158791323067e-01,7.292765187028664720e-01,2.152613015802746776e-01,2.286284976158307058e-01,1.138428006254925684e-01,7.174769986339357697e-01,3.364718255550769310e-01,5.218462692252556767e-01,7.316439300957051639e-01,4.972345828435595916e-01,3.125384439389891078e-01,6.708283262636641764e-01,7.188143676835797580e-01,5.697346364635672566e-01,4.250609566964658192e-01,2.072725368230673437e-01,6.559384640292010848e-01,5.516039314677544381e-01,1.951487127324367243e-01,4.635786884838468680e-01,9.588395161476991335e-01,8.951147653229838408e-01,8.275912814705765896e-02,7.989812358490097077e-01,6.611499038391177585e-02,2.576408073797122888e-01,3.275928579349145497e-01,4.596593397139914217e-03,9.163888505795000361e-01,5.512688424764000672e-01,4.349242206275013567e-01,3.637143031240223090e-01,7.823803247993308396e-01,4.435206883623422636e-01,2.710087195429310425e-01,6.945771657131626364e-01,4.723309260439023660e-02,7.904887013001447027e-01,3.408014003829250571e-01,8.021495428948336448e-01,4.098001727387484694e-01,3.549197660385882136e-01,2.339562335933784709e-01,6.374696436732232296e-01,9.522360260248319275e-02,5.077880461320267713e-01,2.536140103683915958e-01,2.595600743286913259e-01,8.789329736815663097e-01,7.747982757321103531e-01,3.135110181584714883e-01,7.754157843494654534e-01,3.473925138510357558e-01,6.014916171472906026e-02,4.144350774280683991e-01,2.397919768890650616e-01,5.979246391481163325e-02,2.443420007086065660e-01,2.480904061092730206e-01,9.737235568847483203e-01,9.288594198860334883e-01,2.844718865508425454e-01
5.422901868490437316e-01,4.873686949672239033e-01,3.478330106462246274e-01,5.936286969175752493e-02,5.885765600929272479e-01,6.701438860045646484e-01,6.170556007579869329e-01,2.513186567072189792e-02,7.531773304639944877e-01,1.950933945691520899e-01,1.413252827921017696e-01,4.899898487157955396e-01,1.750685888428794579e-01,3.205696278291696455e-01,4.753257339515739588e-01,6.823888543881827529e-01,6.709088452227246480e-01,5.364431739619681672e-01,5.436411334819000185e-01,8.778439635728862989e-02,5.356479209994062796e-01,2.104993349533710312e-01,6.300855089999731762e-01,4.092412724958067738e-01,6.134163435982830093e-01,3.278232886875124263e-01,4.807657370609484948e-01,3.270270753327434443e-01,5.902390610632017864e-01,4.996157501583670113e-01,9.159168077135450003e-01,5.454736320943900374e-01,2.620297131137631075e-01,8.104981008129632514e-01,2.488877518892106400e-01,3.771153525878527812e-01,6.085898695224628563e-01,6.143671128782448587e-01,3.036786747025772559e-01,3.116265161357897329e-01,9.112582106429156781e-01,2.020308404891774101e-01,5.452483153410763173e-01,7.914940116157361816e-01,5.342041178797481971e-01,3.634100129064955498e-01,7.478224562512006957e-01,3.070953092465980028e-01,6.911098807802489308e-01,9.348976670558003521e-01,9.365110580035180821e-01,6.017737268800921191e-01,3.915344393665287637e-02,5.379613958715609989e-01,4.880200115810888750e-01,3.382731736925901345e-01,4.689050859912535785e-02,6.963124967534251031e-02,2.042505972631181166e-02,6.191893013619724773e-01,1.342186393688055146e-01,1.918796199814698511e-01,2.297710535556707345e-02,9.744162173124850668e-01,1.467561447828744647e-01,4.078246579011403083e-01,6.215321671785420943e-01,2.037791340675589868e-01,5.368453350611281927e-01,5.045026126085800922e-01,8.243041047187744663e-01,1.794559454613398053e-02,7.510872067046037159e-03,5.221159716854236743e-01,1.988952848700040743e-01,8.054058707796794003e-01,9.221207499923506079e-01,9.304148452720086837e-01,3.022430466030899820e-01,7.853136083634445486e-01,2.107444572033789765e-02,2.128924689053548480e-01,2.115310949412502195e-01,8.223808899662843341e-02,5.254762305428277713e-01,1.190116829378488061e-01,7.898688670367900455e-01,2.885287952591510940e-01,8.554934766229954635e-01,7.433170950491890805e-01,5.883240475385617119e-01,6.993103698610088070e-01,7.981221912054765610e-01,1.631537829730711486e-01,7.366883288442871436e-01,5.775581246626330101e-01,2.809058992361090912e-02,2.713872238535037784e-01,5.638475895716591468e-01,7.441836334843604517e-01
9.534480074477684752e-01,1.622732632624990234e-02,4.415133757243123735e-01,2.315040109661713474e-01,5.722025483526617107e-01,1.076482713476270003e-01,9.649841850478290128e-01,3.010195064834015888e-01,9.897822590268774423e-01,1.835626510019887636e-01,8.639097851782925330e-01,8.844311209605483226e-01,6.028676553494204393e-01,6.937702298992257655e-01,4.390341803465405146e-01,7.580134854887203844e-01,1.784663606770747757e-01,9.522325112273999359e-02,4.536679385663162645e-01,3.686609205453664773e-01,7.914877773288551133e-01,5.468263285993584244e-01,1.272020632430966858e-01,3.915860744310462049e-01,1.284887963025745927e-01,9.276066893754320031e-01,9.011815430466165733e-01,4.369042103376027386e-01,8.001501447243726250e-01,8.650385413744646756e-01,3.231882435237348750e-01,9.488173020853020168e-01,4.896146739401797676e-01,4.170746982390294288e-02,1.850556806041347979e-02,5.461435382365843472e-01,1.442529945323423046e-01,2.786533912623537779e-01,7.732807103120908909e-01,4.522424755227927307e-02,2.445506265592245487e-02,5.952406760330751778e-01,7.294224773695270336e-01,6.596538397563712630e-01,8.375325314001744736e-01,9.304437254200056406e-01,1.138928073446399125e-01,3.039088225651220831e-01,3.303800851569296260e-01,9.559326265487592122e-01,3.396942087396470633e-02,3.102095710951916496e-01,2.204616016902216646e-01,3.437853681199003475e-01,3.829687653788982349e-01,6.774143272439121510e-01,7.816906639517240407e-01,5.104357919054203219e-01,3.483792351508705476e-01,4.318262927404370455e-01,8.238787830846322491e-01,8.080728718170160363e-02,4.942462427940219616e-01,6.385924602896942970e-01,7.515927383907093917e-01,7.041497663319986611e-01,5.119320393828833415e-01,7.459386113692344500e-01,6.910274583551162531e-01,2.646502166042645765e-01,5.242070071438547085e-01,9.608642418036599242e-01,4.552980693903917464e-01,7.958553899757336847e-01,7.907183080580915124e-03,2.523672067360509530e-01,3.222538096330840318e-01,5.999577118080983151e-01,7.068341117801022477e-01,2.430239503000988233e-01,3.738171421025436869e-01,7.100296485645973821e-01,2.350155494958455771e-01,2.671064238937062019e-01,9.186812317426406027e-01,9.618857202150017383e-01,6.970194363831726525e-01,4.843269769630144106e-01,9.496203778722382971e-01,5.232524404198740653e-01,4.437863213389825479e-01,7.583665048831906841e-01,6.558183647281037310e-01,2.273722287586669166e-01,7.752613183281540365e-01,4.145218546398918846e-01,4.597887524152087790e-01,1.685707590051001015e-01,3.835540789033932141e-01,8.609620486146236651e-01
3.947550961010757309e-01,8.287689286068666839e-02,4.525263146742091180e-01,7.553569409414251368e-01,2.459834231905873025e-01,7.184668355169493426e-01,1.811258172760047414e-01,7.072002725166206538e-01,1.044600070869127206e-01,3.185447535285846898e-01,9.466491070572009559e-01,6.691166540182353906e-01,7.807567395313589342e-01,6.668046768506110666e-01,1.234351129108866019e-01,8.224308717813185732e-01,5.789192006504142451e-01,3.337024584096257573e-01,7.852901126521929509e-01,2.064277006405627057e-01,1.341305990152622529e-01,7.904535773846832480e-02,3.584278198285310024e-01,4.568908635990440725e-01,4.860578183271406782e-01,1.351153844027703776e-01,1.445220674948345385e-01,5.385622209333404964e-01,7.107967372052799160e-01,7.198912326327907563e-01,2.477540219922336195e-02,5.494517687913056392e-01,2.207324185354754276e-01,7.634403087879267913e-01,3.356321828892437908e-01,9.998812526656677413e-01,5.211044914159496111e-01,8.708063216888192182e-01,1.161882213800532471e-01,5.409613441543315027e-02,3.439940789827344858e-03,3.528303757887398806e-01,5.248511378631338653e-01,2.195634124394703068e-01,2.547566695211218590e-01,4.928100833606754438e-01,3.874025245868002454e-01,5.298978432389152005e-01,1.087365975330123469e-01,3.107808078236307114e-02,4.711392306770155747e-01,4.949690133221092969e-01,3.336509714882692768e-01,1.368589237881823184e-02,3.027794371751861835e-01,6.972755299074789859e-01,1.883915610186515099e-01,5.914331824351590772e-01,5.273552419062322860e-01,8.700192397483771378e-01,1.822777308078754599e-01,6.613444161747085159e-01,2.767076549877700575e-01,6.989066765448156415e-01,6.314596595920733968e-01,9.203096394059220309e-01,4.674482247496498655e-01,1.255750640818144026e-01,4.395826056527696313e-02,6.326389260046267893e-01,1.900267387861468427e-01,4.510688878504801602e-01,6.476763150774679234e-01,3.243125343404333893e-01,5.412946052685496667e-02,1.257501759923325135e-01,8.460107639618406061e-01,7.049455420677839257e-01,6.301898247324179136e-01,5.766951206804378227e-01,6.440394900483481511e-02,3.444969336987153685e-01,8.221319124985093652e-02,7.757847125541115219e-01,7.533377480425855754e-01,4.244342982199006409e-01,8.098879999550669950e-01,3.255898964615621116e-01,7.247548293019845378e-02,8.863635470068298439e-03,6.811572330519116703e-01,3.904489832154132145e-01,4.753193485880988778e-01,4.409410721005797562e-01,6.208534981521116602e-01,5.625567491844037926e-01,8.103781731133263833e-01,6.609163434115229441e-01,5.558245084677058134e-01,5.391049582190290401e-01
