-5.319627000693968877e-02,-2.192960385319173422e-01,2.100203710608411767e-01,7.044248857837395184e-01,3.394767803718533039e-01,4.126382430764711229e-01,3.310743813668211577e-01,-3.441122815090714299e-02,-1.844805104342988333e-01,3.073453044043934490e-01,4.032859824532976645e-01,2.350400267599488946e-01,-9.539428520987104365e-01,-2.730657898270636985e-01,-6.439983327629741905e-02,-5.376876918122496241e-01,-1.897586513016435161e-01,-9.697448776370423684e-02,1.219692567288580554e-01,1.474137761662626389e-01,-7.604967066523260488e-02,-6.226614269755495479e-02,-5.762818129778358722e-01,2.918300558923532795e-01,9.904619693927897428e-01,5.093595426895051403e+00,-3.310287789504668954e-01,-3.868214371034182641e-01,1.562266457047109869e+00,-1.025277420195669809e+00,-1.177265645498744684e+00,-8.772578537856075276e-03,1.472700035579668665e+00,-5.208369182291925359e-01,3.057327703614428072e-01,2.758241708328435848e+00,-4.041554796573615382e-01,-4.875101392655752375e-01,-5.100132461404460749e-01,-4.098383246574143768e-01,-5.826201142926829002e-01,-9.323935057702817941e-01,-4.846841514856135014e-01,-3.988945257106520370e-01,5.335090743239108146e-01,3.587665885609344074e-01,2.823384790275250689e-01,1.331993064928504111e+00,2.392870243789624596e-01,-3.249508999521840691e-01,-5.865310842305985206e-01,2.324988938576910247e+00,1.067758830917047153e+00,2.701478682335656245e-01,-1.008281107314366265e+00,1.014328000575613009e+00,-5.574394535100211101e-01,-5.304391512043594714e-01,-4.431125834472424696e-01,-4.047209365430162187e-01,-7.045474479097874054e-01,1.662347924015189271e+00,1.562239312409643699e-01,-7.193489468270711784e-01,3.323558641715275153e-01,2.195409042303054503e-01,5.391189660033040010e-01,-6.452537679872522025e-01,-5.199176372857478023e-01,-4.470893658464750731e-01,5.540967867205053299e-01,8.728506609344185985e-02,-1.091932125630579592e-01,-9.136390741008875160e-01,-4.614792137924043081e-01
-6.320979741439551880e-01,-6.828040707267455378e-01,-2.855217891518813667e-01,-3.695418031681055315e-01,-1.383053549663108284e-01,2.489724811388471348e+00,2.051754618249816531e+00,-3.441122815090714299e-02,-2.469061531666815190e-01,-2.267974599818650128e-01,2.319401039787935548e-01,3.979304715349789578e-01,2.294072683763143328e+00,-3.619252701820821483e-01,-6.461312332240477518e-01,-5.376876918122496241e-01,-1.897586513016435161e-01,-9.697448776370423684e-02,1.219692567288580554e-01,4.594429360297228038e-02,-5.066359375899492923e-01,-5.076639739224125814e-01,6.628549391054635587e-01,2.109825970258937533e-01,9.820316040233349753e-02,-3.395016295890951330e-01,-3.310287789504668954e-01,-3.868214371034182641e-01,1.562266457047109869e+00,-1.025277420195669809e+00,9.737271344159561526e-01,4.824805757037458065e-01,-4.503391614591129022e-01,-5.208369182291925359e-01,-6.094147773624953857e-01,1.226882256549665928e-01,-4.041554796573615382e-01,-4.875101392655752375e-01,-5.100132461404460749e-01,-1.020929332602144690e+00,1.106747371616422893e+00,4.867304925317791353e-01,7.440961725182894115e-01,-3.988945257106520370e-01,-4.340214271299860371e-01,-1.228561947145251576e+00,-1.219350325097452226e+00,-3.403520598646002093e-01,-6.863358373629453446e-01,-6.080229865821672464e-01,-5.865310842305985206e-01,-4.224298560656876145e-01,-4.195395076996984440e-01,-7.587261074036939501e-01,2.509189542361622283e-01,-1.517405743530222395e-01,-1.136758704526878994e+00,3.403651220227988716e+00,1.950827923291686528e+00,-4.047209365430162187e-01,-7.045474479097874054e-01,-3.865100247782078946e-01,-6.905190606415406718e-01,-7.193489468270711784e-01,3.323558641715275153e-01,2.195409042303054503e-01,-1.692586965409098032e-01,-6.452537679872522025e-01,2.475438114643317977e+00,-4.470893658464750731e-01,-2.889265228850158573e-01,-3.591948045414583568e-02,-1.481978129812483225e+00,-1.087664442580678958e+00,-4.614792137924043081e-01
-6.749795818578082640e-01,-5.974210121645403548e-01,-5.686887378448657326e-01,-9.832370539977313140e-01,-8.284351060103256614e-01,-4.960871305600290659e-01,-4.510529990345404361e-01,-3.441122815090714299e-02,-3.249382065821598831e-01,-6.274045332715588730e-01,-4.534434099192229950e-01,-7.423026418902314294e-01,5.745350471303971585e-01,-3.457690010266242786e-01,-5.297849532344977019e-01,-5.376876918122496241e-01,-1.897586513016435161e-01,-9.697448776370423684e-02,-7.473669419160257066e-01,-1.002573692884361600e+00,-1.481213907995686752e+00,-1.416275549621122121e+00,1.193913547141163267e+00,6.062368403730287181e-01,-1.015958601350761992e+00,-3.395016295890951330e-01,-3.310287789504668954e-01,-3.868214371034182641e-01,-4.151231977932083317e-01,-1.025277420195669809e+00,-3.170233926242908007e-01,1.465429056242973038e+00,1.472700035579668665e+00,-5.208369182291925359e-01,-1.518410035005262615e-01,-5.360519136589196876e-01,-4.041554796573615382e-01,-4.875101392655752375e-01,-5.100132461404460749e-01,-1.020929332602144690e+00,-1.603732578596083203e-01,4.867304925317791353e-01,3.201656820526094460e+00,1.134123390808643439e+00,4.974382359696239569e-02,1.657039391964630903e-01,-3.409411228631777924e-01,1.555022087288971511e+00,3.795182756811087188e+00,1.146338034936367878e+00,-5.865310842305985206e-01,-4.224298560656876145e-01,2.555057169533792916e+00,-7.587261074036939501e-01,1.510119015786690611e+00,-1.517405743530222395e-01,-1.136758704526878994e+00,-5.304391512043594714e-01,-4.431125834472424696e-01,-4.047209365430162187e-01,-7.045474479097874054e-01,-3.865100247782078946e-01,1.002966923123469467e+00,1.593164924725723353e+00,1.683479124138103744e+00,-1.047724236578155166e+00,-8.776363590851236074e-01,-6.452537679872522025e-01,-5.199176372857478023e-01,-4.470893658464750731e-01,-3.753204974400587424e-01,-1.591240270017334757e-01,3.499465501482187935e-01,1.347065191508679538e-01,-8.093150236929277375e-01
-3.319267201469842110e-01,-1.546488656205333989e-01,1.307292297246155366e+00,9.072963495411380530e-02,4.191071362615473306e-01,1.061727795673971242e+00,9.567762856879103994e-01,-3.441122815090714299e-02,-3.015285905575163516e-01,-3.603331510784296698e-01,-6.247892883937270492e-01,-1.721860851776262635e-01,-1.897039024841566113e-01,-2.730657898270636985e-01,-1.807461132658474690e-01,5.970382386088709387e-02,-1.897586513016435161e-01,-9.697448776370423684e-02,-9.536479293236288513e-02,-1.908178323780385655e-01,-1.481213907995686752e+00,-1.416275549621122121e+00,1.193913547141163267e+00,6.062368403730287181e-01,-1.015958601350761992e+00,-3.395016295890951330e-01,-3.310287789504668954e-01,-3.868214371034182641e-01,-4.151231977932083317e-01,-1.025277420195669809e+00,-3.170233926242908007e-01,1.465429056242973038e+00,1.472700035579668665e+00,-5.208369182291925359e-01,-1.518410035005262615e-01,-5.360519136589196876e-01,-4.041554796573615382e-01,-4.875101392655752375e-01,-5.100132461404460749e-01,-1.020929332602144690e+00,-1.603732578596083203e-01,4.867304925317791353e-01,3.201656820526094460e+00,1.134123390808643439e+00,4.974382359696239569e-02,1.657039391964630903e-01,-3.409411228631777924e-01,1.555022087288971511e+00,3.795182756811087188e+00,1.146338034936367878e+00,-5.865310842305985206e-01,-4.224298560656876145e-01,2.555057169533792916e+00,-7.587261074036939501e-01,1.510119015786690611e+00,-1.517405743530222395e-01,-1.136758704526878994e+00,-5.304391512043594714e-01,-4.431125834472424696e-01,-4.047209365430162187e-01,-7.045474479097874054e-01,-3.865100247782078946e-01,1.002966923123469467e+00,1.593164924725723353e+00,1.683479124138103744e+00,-1.047724236578155166e+00,-8.776363590851236074e-01,-6.452537679872522025e-01,-5.199176372857478023e-01,-4.470893658464750731e-01,-3.832778372017073276e-01,7.033077988313803930e-01,4.672382641680565829e-01,1.074495337263221134e-01,-8.329331941979557508e-01
-6.106571702870287055e-01,-6.730460068910649740e-01,-1.616362490987007516e-01,-5.229656158755119355e-01,-3.771964226353928806e-01,6.722740641154711927e-01,8.003508096076380474e-01,-3.441122815090714299e-02,-3.639542332898990651e-01,-9.612437610129704879e-01,-4.534434099192229950e-01,-3.350765299526562990e-01,3.834753097267587507e-01,-3.619252701820821483e-01,-6.461312332240477518e-01,-5.376876918122496241e-01,-1.897586513016435161e-01,-9.697448776370423684e-02,-5.300328922548047661e-01,-9.349273711755012872e-01,-1.164033077627274038e+00,-1.131220937637213542e+00,8.398744751173634615e-01,9.296266758388662677e-01,3.463070845041380519e-01,-3.395016295890951330e-01,-3.310287789504668954e-01,-3.868214371034182641e-01,-4.151231977932083317e-01,1.728372059367233871e-01,1.130977338129360021e-01,9.737337299453480144e-01,-4.503391614591129022e-01,-5.208369182291925359e-01,-6.094147773624953857e-01,-5.360519136589196876e-01,-4.041554796573615382e-01,-4.875101392655752375e-01,-5.100132461404460749e-01,-4.098383246574143768e-01,1.106747371616422893e+00,-2.228315066192513572e-01,1.972876496522192102e+00,-3.988945257106520370e-01,-4.340214271299860371e-01,-1.218516469046664996e+00,-1.122079559661354420e+00,7.304638971112149826e-02,1.409287758915209077e+00,7.267159836841299292e-01,1.564931092415689395e+00,-4.224298560656876145e-01,-4.195395076996984440e-01,-7.587261074036939501e-01,-3.786810765391020461e-01,-1.517405743530222395e-01,-5.574394535100211101e-01,7.809243059397565911e-01,1.950827923291686528e+00,2.470838322676472298e+00,2.983043442633648290e-01,-3.865100247782078946e-01,-6.905190606415406718e-01,-7.193489468270711784e-01,-3.432057658117604881e-01,-1.047724236578155166e+00,-8.776363590851236074e-01,2.098493815873929691e+00,9.777602386787850319e-01,1.960643492899983631e+00,-2.966565100820466871e-01,8.728506609344185985e-02,-3.333282407906218991e-01,-6.368758374824241564e-01,-5.425839107324882393e-01
-2.568839066477414668e-01,-2.205157965113774265e-01,1.360386100126089959e+00,8.578486984911459778e-01,6.845416558938607343e-01,-2.364513095210289961e-01,1.822342920627650215e-02,-3.441122815090714299e-02,-2.234965371420380154e-01,1.070417677595465328e-01,-2.820975314447188298e-01,-2.536313075651412952e-01,-5.718233772914335100e-01,-2.811439244047926334e-01,-6.439983327629741905e-02,-5.376876918122496241e-01,-1.897586513016435161e-01,-9.697448776370423684e-02,1.219692567288580554e-01,-2.246409932324686942e-01,-7.511664101644797142e-01,-7.214549329103442377e-01,3.088158670816636975e-01,-2.257672858832216259e-02,1.093083173898892868e+00,-3.395016295890951330e-01,-3.310287789504668954e-01,-3.868214371034182641e-01,1.562266457047109869e+00,1.728372059367233871e-01,1.130977338129360021e-01,-8.772578537856075276e-03,1.472700035579668665e+00,-5.208369182291925359e-01,-6.094147773624953857e-01,-5.360519136589196876e-01,-4.041554796573615382e-01,-4.875101392655752375e-01,2.916837776211281597e+00,-4.098383246574143768e-01,-1.603732578596083203e-01,-2.228315066192513572e-01,7.440961725182894115e-01,1.134123390808643439e+00,-4.340214271299860371e-01,-1.445921426366321816e+00,-1.464493677675924088e+00,-8.409255504743130549e-01,-1.053739893364069591e+00,-9.716558589476563812e-01,-5.865310842305985206e-01,-4.224298560656876145e-01,-4.195395076996984440e-01,-7.587261074036939501e-01,-1.008281107314366265e+00,4.310314394777083891e-01,1.760358990027272474e+00,-5.304391512043594714e-01,-4.431125834472424696e-01,-4.047209365430162187e-01,-7.045474479097874054e-01,-3.865100247782078946e-01,-6.905190606415406718e-01,-7.193489468270711784e-01,-1.018767395795048492e+00,2.195409042303054503e-01,1.247496628547517528e+00,3.013076343827657322e+00,-5.199176372857478023e-01,-4.470893658464750731e-01,-1.645646700386787786e-01,2.104896126410295554e-01,7.350206399978304050e-01,-7.291302496885787576e-01,-5.875908573655616030e-01
-8.572264146416834762e-01,-8.328343022003347196e-01,-1.595168926856934011e+00,-1.750356117534763500e+00,-1.969803540429273303e+00,-1.015358772638029095e+00,-7.639039511950851402e-01,-3.441122815090714299e-02,-2.937253852159685263e-01,-2.935653055301473136e-01,-7.961351668682312699e-01,-1.475309643377866742e+00,-1.145002589502348789e+00,-3.861596739152690083e-01,-8.206506532083728267e-01,-5.376876918122496241e-01,-1.897586513016435161e-01,-9.697448776370423684e-02,-1.834037190222130409e+00,-1.171689497156512161e+00,-8.131850082812085434e-01,-7.749026726573271517e-01,4.858354030935635448e-01,-1.393563913954304345e-01,-3.899956572609196703e-01,-3.395016295890951330e-01,-3.310287789504668954e-01,-3.868214371034182641e-01,1.562266457047109869e+00,1.728372059367233871e-01,-3.170233926242908007e-01,-8.772578537856075276e-03,1.472700035579668665e+00,-5.208369182291925359e-01,-1.518410035005262615e-01,-5.360519136589196876e-01,-4.041554796573615382e-01,-4.875101392655752375e-01,6.322704279767965563e-01,2.012526832873158256e-01,-1.603732578596083203e-01,-2.228315066192513572e-01,-4.846841514856135014e-01,2.667141307327939082e+00,4.974382359696239569e-02,-1.444720258878376962e+00,-1.464747411738921201e+00,-8.830228993497019063e-01,-1.089777683508828421e+00,-9.981559438516468541e-01,-5.865310842305985206e-01,-4.224298560656876145e-01,-4.195395076996984440e-01,-7.587261074036939501e-01,-1.008281107314366265e+00,-1.317284602014483275e+00,3.498316743077846791e+00,-5.304391512043594714e-01,-4.431125834472424696e-01,-4.047209365430162187e-01,-7.045474479097874054e-01,-3.865100247782078946e-01,-6.905190606415406718e-01,-7.193489468270711784e-01,-1.018767395795048492e+00,-1.047724236578155166e+00,1.247496628547517528e+00,4.843064606330929500e+00,-5.199176372857478023e-01,-4.470893658464750731e-01,-1.506961635969479574e-01,8.728506609344185985e-02,3.857575978913446169e-01,-8.213846618947332479e-01,-4.788701661692436051e-01
-8.572264146416834762e-01,-8.328343022003347196e-01,1.714344785992320430e+00,1.471543949320771816e+00,1.268497599084950078e+00,4.126382430764711229e-01,6.439253335273658063e-01,-3.441122815090714299e-02,2.368925780092842881e-01,2.844523435239121323e+00,2.802128281096355700e+00,2.350400267599488946e-01,-3.807636398877950468e-01,-3.861596739152690083e-01,-8.206506532083728267e-01,-5.376876918122496241e-01,-1.897586513016435161e-01,-9.697448776370423684e-02,9.913054553737418173e-01,1.500340210343467540e+00,-1.433841486205381655e-01,-1.691616221915208940e-01,-5.762818129778358722e-01,-8.580004702084028656e-01,-8.919770483595550470e-01,-3.395016295890951330e-01,-3.310287789504668954e-01,-3.868214371034182641e-01,-4.151231977932083317e-01,-4.262201071294732246e-01,5.432188602501630825e-01,-8.772578537856075276e-03,-4.503391614591129022e-01,1.508506926760580846e+00,-1.518410035005262615e-01,-5.360519136589196876e-01,-4.041554796573615382e-01,-4.875101392655752375e-01,-5.100132461404460749e-01,-1.020929332602144690e+00,6.841204550065409506e-01,2.616055159651073048e+00,-4.846841514856135014e-01,-3.988945257106520370e-01,-4.340214271299860371e-01,3.122213484030708086e-01,3.341002278789310109e-01,-4.769511270118798052e-01,-4.285981929460334072e-01,-2.917895194401720071e-01,-5.865310842305985206e-01,-4.224298560656876145e-01,-4.195395076996984440e-01,-7.587261074036939501e-01,-1.008281107314366265e+00,-1.517405743530222395e-01,6.011990485236946569e-01,2.092287763083872765e+00,1.950827923291686528e+00,-4.047209365430162187e-01,-7.045474479097874054e-01,-3.865100247782078946e-01,-6.905190606415406718e-01,-7.193489468270711784e-01,-1.018767395795048492e+00,-4.140916661739248994e-01,5.391189660033040010e-01,3.013076343827657322e+00,9.777602386787850319e-01,-4.470893658464750731e-01,4.451949082682274406e-01,-5.287376666444965068e-01,2.543942486406784442e-01,1.845606527337732672e+00,3.889844539353149444e-01
-8.572264146416834762e-01,-8.328343022003347196e-01,1.714344785992320430e+00,1.471543949320771816e+00,1.268497599084950078e+00,4.126382430764711229e-01,6.439253335273658063e-01,-3.441122815090714299e-02,2.368925780092842881e-01,2.844523435239121323e+00,2.802128281096355700e+00,2.350400267599488946e-01,-3.807636398877950468e-01,-3.861596739152690083e-01,-8.206506532083728267e-01,-5.376876918122496241e-01,-1.897586513016435161e-01,-9.697448776370423684e-02,9.913054553737418173e-01,1.500340210343467540e+00,-1.433841486205381655e-01,-1.691616221915208940e-01,-5.762818129778358722e-01,-8.580004702084028656e-01,-8.919770483595550470e-01,-3.395016295890951330e-01,-3.310287789504668954e-01,-3.868214371034182641e-01,-4.151231977932083317e-01,-4.262201071294732246e-01,5.432188602501630825e-01,-8.772578537856075276e-03,-4.503391614591129022e-01,1.508506926760580846e+00,-1.518410035005262615e-01,-5.360519136589196876e-01,-4.041554796573615382e-01,-4.875101392655752375e-01,-5.100132461404460749e-01,-1.020929332602144690e+00,6.841204550065409506e-01,2.616055159651073048e+00,-4.846841514856135014e-01,-3.988945257106520370e-01,-4.340214271299860371e-01,3.122213484030708086e-01,3.341002278789310109e-01,-4.769511270118798052e-01,-4.285981929460334072e-01,-2.917895194401720071e-01,-5.865310842305985206e-01,-4.224298560656876145e-01,-4.195395076996984440e-01,-7.587261074036939501e-01,-1.008281107314366265e+00,-1.517405743530222395e-01,6.011990485236946569e-01,2.092287763083872765e+00,1.950827923291686528e+00,-4.047209365430162187e-01,-7.045474479097874054e-01,-3.865100247782078946e-01,-6.905190606415406718e-01,-7.193489468270711784e-01,-1.018767395795048492e+00,-4.140916661739248994e-01,5.391189660033040010e-01,3.013076343827657322e+00,9.777602386787850319e-01,-4.470893658464750731e-01,4.451949082682274406e-01,-5.287376666444965068e-01,2.543942486406784442e-01,1.845606527337732672e+00,3.889844539353149444e-01
-8.572264146416834762e-01,-8.328343022003347196e-01,1.625855114525762923e+00,1.624967762028178164e+00,1.295041051048181568e+00,6.722740641154711927e-01,9.567762856879103994e-01,-3.441122815090714299e-02,2.524989886923799665e-01,2.844523435239121323e+00,2.973474159570860031e+00,2.350400267599488946e-01,-3.807636398877950468e-01,-3.861596739152690083e-01,-8.206506532083728267e-01,-5.376876918122496241e-01,-1.897586513016435161e-01,-9.697448776370423684e-02,9.913054553737418173e-01,1.635632853761187944e+00,-2.355260658225352133e-01,-1.869775354405152079e-01,-2.222427409540359555e-01,-1.010712336956159474e+00,-1.074846978653535068e+00,-3.395016295890951330e-01,-3.310287789504668954e-01,-3.868214371034182641e-01,-4.151231977932083317e-01,-1.025277420195669809e+00,1.403848260853183039e+00,4.824805757037458065e-01,-4.503391614591129022e-01,-5.208369182291925359e-01,-6.094147773624953857e-01,-5.360519136589196876e-01,-4.041554796573615382e-01,-4.875101392655752375e-01,-5.100132461404460749e-01,-4.098383246574143768e-01,2.618735985734662042e-01,2.616055159651073048e+00,-4.846841514856135014e-01,-3.988945257106520370e-01,-4.340214271299860371e-01,3.675251014938656913e-01,3.504117033573151962e-01,-4.750884124598714897e-01,-3.114870034034781798e-01,8.894639428246708945e-02,-5.865310842305985206e-01,-4.224298560656876145e-01,-4.195395076996984440e-01,2.701478682335656245e-01,2.509189542361622283e-01,-1.517405743530222395e-01,-5.574394535100211101e-01,7.809243059397565911e-01,1.950827923291686528e+00,-4.047209365430162187e-01,-7.045474479097874054e-01,-3.865100247782078946e-01,-6.905190606415406718e-01,8.223269675414587310e-01,-3.432057658117604881e-01,8.531734746345356335e-01,-8.776363590851236074e-01,2.098493815873929691e+00,-5.199176372857478023e-01,-4.470893658464750731e-01,5.400009277141561981e-01,5.801032522837926697e-01,-4.003159653924689421e-01,1.923184101238362809e+00,7.154314877077929680e-01
